row_id,character,unicode_codepoint,decimal_codepoint,scope,standard_level,standard_rank,source_level,proposed_cnbe32,proposed_cnbe32_status,candidate_structure_label,candidate_structure_status,candidate_decomposition,candidate_decomposition_status,direct_component_candidates,character_component_candidates,non_character_component_candidates,unknown_component_candidates,basic_component_candidates,component_source,radical,radical_status,stroke_count,stroke_order,stroke_order_status,gf0017_existing_score,gf0017_existing_max,gf0017_formal_total,gf0017_new_points_assigned,dictionary_context_status,kangxi_volume,kangxi_excerpt,zhonghua_excerpt,wiki_context_status,candidate_status,standard_evidence_status,blocked_items,review_status,cnbe_write_status,database_rebuild_status,agent_version
8105_core_control_029,戭,U+622D,25133,8105_national_standard_core,三级,7825,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,,NOT_FINAL_STRUCTURE_LABEL,,DECOMPOSITION_REVIEW_REQUIRED,,,,,戭,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,15,4 4 5 1 2 5 1 2 1 3 4 1 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【卯集中】【戈字部】,【唐韻】余忍切【集韻】【韻會】以忍切，𠀤音引。【說文】長槍也。　又【廣韻】【集韻】【韻會】𠀤以淺切，音衍。人名。【左傳·文十八年】高陽氏才子檮戭。【釋文】以善反。亦作已震反。　又【集韻】柱兗切。音篆。義同。　又以久切，音酉。長盾也。　又羊進切。矛屬也。,1、戭讀音：以忍切，音引，軫韻。釋文：長槍也。見《說文》。《段注》：槍者歫也。謂以長物相刺。按槍非古兵器。～亦非器名。取槍歫之義耳。 2、戭讀音：羊進切，音晉，震韻。釋文：矛屬。見《集韻》。 3、戭讀音：以久切，音酉，有韻。釋文：長盾也。見《集韻》。 4、戭讀音：以淺切，音衍，柱兗切，音篆，銑韻。釋文：人名。《左文十八年傳》：高陽氏才子擣～。,NO_WIKI_CONTEXT,STANDARDIZER_EVIDENCE_GAP,REVIEW_REQUIRED,NO_COMPONENT_OR_DICTIONARY_CONTEXT;FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_030,拆,U+62C6,25286,8105_national_standard_core,一级,972,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰扌斥,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,扌 斥,斥,扌,,亅 一 丶 厂 下,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,扌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,1 2 1 3 3 1 2 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【卯集中】【手字部】,【集韻】【韻會】【正韻】𠀤恥格切，音坼。裂也，開也。【易·解卦】雷雨作，而百果草木皆甲拆。【疏】皆孚甲開拆，莫不解散也。　又毀也。　又【集韻】昌石切，音尺。擊也。　本作𡍩。或作𢯪。又作坼。,1、拆讀音：恥格切，音坼，陌韻。釋文： ❶裂也。同坼。說文作鷂。《易解》：雷雨作、而百果草木皆甲～。 ❷判也。《詩生民》：不～不副。 ❸滅也。猶毀也。《晉書張華傳》：少子韙、以中台星～、勸華遜位。 ❹～字。術家占卜之一種。就其字離～而言休咎。亦曰測字。宋時謂之相字。《二老堂雜志》：謝、石善～字。徽宗特補承信郞。 ❺～梢。滬語謂詐人取財曰～梢。 2、拆讀...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_031,捡,U+6361,25441,8105_national_standard_core,一级,1804,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰扌佥,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,佥 扌,佥,扌,,一 人 亅,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,扌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,10,1 2 1 3 4 1 4 4 3 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【卯集中】【手字部】,【唐韻】良冉切【集韻】力冉切，𠀤音斂。【說文】拱也。　又【集韻】【韻會】【正韻】𠀤居奄切，音撿。束也，拘也。【前漢·王霸傳】郡事，皆以義法令撿式。【註】撿，局也。　又【爾雅·釋言】撿，同也。【註】撿，範模也，所出必同。　又巡察也，𢯱也，挍也，舉也。【晉書·周顗傳】王導料撿中書故事，見顗表救己。　又撿挍，官名。【唐書·百官志】開元六年，麗正修書院置使及撿...,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_032,搡,U+6421,25633,8105_national_standard_core,二级,5366,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰扌桑,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,扌 桑,桑,扌,,亅 一 十 八 又,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,扌,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,13,1 2 1 5 4 5 4 5 4 1 2 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【卯集中】【手字部】,【集韻】寫朗切【韻會】蘇朗切，𠀤音顙。搷也。　又【集韻】四浪切，桑去聲。摚也。,1、搡讀音：寫朗切，音顙，養韻。釋文： ❶搷也。見《集韻》。 ❷投擲之勢。見《字彙》。 2、搡讀音：四浪切，音喪，漾韻。釋文：摚也。見《集韻》。,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_033,敏,U+654F,25935,8105_national_standard_core,一级,2323,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰每攵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,攵 每,每,攵,,丿 母,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,攵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,11,3 1 5 5 4 1 4 3 1 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【卯集下】【攴字部】,〔古文〕勄【唐韻】眉殞切【集韻】美殞切，𠀤音愍。【說文】疾也。【釋名】敏，閔也。進敘無否滯之言也，故汝潁言敏曰閔。【書·大禹謨】黎民敏德。又【說命】惟學遜志務時敏。【詩·大雅】殷士膚敏。　又【類篇】足大指名。【詩·大雅】履帝武敏歆。【箋】敏，拇也。　又【爾雅·釋樂】商謂之敏。【註】五音之別名。　又【博雅】捷敏，亟也。【諡法解】速也。【廣韻】聰也，達也。...,1、敏讀音：美殞切，音愍，軫韻。釋文： ❶疾也。見《說文》。 ❷達也。《論語顏淵》：回雖不～。 ❸審也。《左僖三十三年傳》：禮成而加之以～。 ❹猶材也。《國語齊語》：盡其四支之～。 ❺猶勉也。《禮記中庸》：人道～政。 ❻閔也。汝潁言～如閔。見《釋名釋言語》。 ❼拇也。《詩生民》：履帝武～歆。 ❽五音之別名。《爾雅釋樂》：商謂之～。 2、勄釋文：古敏字。...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_034,昃,U+6603,26115,8105_national_standard_core,二级,3900,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱日仄,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,日 仄,日 仄,,,一 冂 人 厂,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,日,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,2 5 1 1 1 3 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【辰集上】【日字部】,【集韻】札色切，音側。【易·離卦】日昃之離。又【豐卦】日中則昃。【書·無逸】自朝至于日中昃。【周禮·地官·司市】大市，日昃而市。【註】日昃，昳中也。【左傳·定十五年】日昃，乃克葬。【穀梁傳】作日稷。　又【淮南子·地形訓】東西方曰昃區。　【集韻】本作𣅦。又𣅛、𣅳。,1、昃讀音：札色切，音側，職韻。釋文： ❶本作秷。《說文》：秷。日在西方時側也。从日。仄聲。易曰。日秷之離。《段注》：日在西方。則景側也。日在上而干聲。則爲不雨。日在旁而干聲。則爲晚。然則秷訓爲日在西方。豈容移日在上。 ❷跌也。見《廣雅釋言》。 ❸東西方之別稱也。《淮南地形》：東西方曰～區。 2、秷釋文：昃本字。見《說文》。 3、愲釋文：雄或字。見《類...,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_035,暨,U+66A8,26280,8105_national_standard_core,二级,5827,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱既旦,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,旦 既,旦 既,,,一 口 旡,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,日,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,14,5 1 1 5 4 1 5 3 5 2 5 1 1 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【辰集上】【日字部】,〔古文〕𦤌𠕨【唐韻】居豙切【集韻】居氣切，𠀤音旣。【說文】日頗見也。　又【爾雅·釋詁】暨，與也。【書·堯典】汝羲暨和。【傳】與也。又【禹貢】朔南暨。【疏】皆與聞天子威聲文敎。【公羊傳·隱元年】會及暨皆與也。　又【禮·玉藻】戎容暨暨。【註】果毅貌也。　又【爾雅·釋訓】暨，不及也。　又【玉篇】至也。　又【集韻】諸暨，縣名，在越。　又【集韻】其旣切，音禨。義...,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_036,杰,U+6770,26480,8105_national_standard_core,一级,1031,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,上下,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿱木灬,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,木 灬,木,灬,,一 丨 八 灬,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,木,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,1 2 3 4 4 4 4 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【辰集中】【木字部】,【唐韻】【集韻】【韻會】𠀤渠列切，音桀。【玉篇】人名。梁四公子，其一䨲杰。【五代史】周世宗鎭澶淵，辟魏杰爲司法㕘軍。俗借作豪傑傑字。,1、杰讀音：渠烈切，音桀，屑韻。釋文：人名。《玉篇》：梁四公子。其一刚～。 　〔按正字通云。今人以爲豪傑之傑。誤〕。 2、杰讀音：巨烈切，音傑，屑韻。釋文：䨲～。梁四公子名。見《集韻》。 　〔按俗以爲豪傑字〕。 3、傑讀音：巨列切，音桀，屑韻。釋文： ❶傲也。見《說文》。 　〔按此從大徐本。繫傳作埶也。才過萬人也。集韻類篇同大徐。韻會同小徐。桂馥曰。～...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_037,栐,U+6810,26640,8105_national_standard_core,三级,6802,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,,NOT_FINAL_STRUCTURE_LABEL,,DECOMPOSITION_REVIEW_REQUIRED,,,,,栐,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,9,1 2 3 4 4 5 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,,,1、栐讀音：於憬切，音永，梗韻。釋文：～木、可爲笏。見《廣韻》。 　〔按字彙音菊。櫟實也。正字通以樣譌字〕。,HAS_WIKI_CONTEXT,STANDARDIZER_EVIDENCE_GAP,REVIEW_REQUIRED,NO_COMPONENT_OR_DICTIONARY_CONTEXT;FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_038,棉,U+68C9,26825,8105_national_standard_core,一级,2574,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰木帛,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,木 帛,木 帛,,,一 丨 八 冂 日,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,木,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,12,1 2 3 4 3 2 5 1 1 2 5 2,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【辰集中】【木字部】,同𣏜。　又【廣韻】木棉，樹名。【南史·高昌國傳】有草實如繭，中絲爲細纑，名曰白疉，取以爲布，甚軟白。【演繁露·唐環王傳】古貝草也。緝其花爲布，麤曰貝，精曰氎。【張勃·吳錄】交趾安定縣有木棉樹，高丈餘。【通鑑】梁武帝送木棉皁帳。【史炤·釋文】木棉，江南多有之，以春二三月下種，旣生，一月三薅，至秋生黃花結實，及熟時，其皮四裂，其中綻出如綿。○按《本草》木棉...,1、棉讀音：彌延切，音緜，先韻。釋文： ❶木名。出交阯。可爲布。見《集韻》。 　〔按廣韻。木～。樹名。吳錄云。其實如酒杯。中有綿如蠶綿。可作布。又名曰緤。羅浮山記曰。正月花如芙蓉。結子方生葉。子內綿至蠶成卽熟。廣州記云。枝似桐子。葉如胡桃而稍大也。按～有草本木本二種。草本者、藤類。產西域及南番。原名古終。宋始入江南。莖高四五尺。秋開黃花。實如桃。中有白...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_039,榧,U+69A7,27047,8105_national_standard_core,二级,5661,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰木匪,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,木 匪,木 匪,,,一 丨 八 非,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,木,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,14,1 2 3 4 1 2 1 1 1 2 1 1 1 5,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【辰集中】【木字部】,【唐韻】【集韻】【韻會】𠀤府尾切，音篚。木名。子可食，療白蟲。【本草】榧實，陶弘景云：出東陽諸郡。　又【爾雅翼】榧似煔而材光，文彩如柏，古謂文木。通作棐。【邢疏】《爾雅》以柀檆爲一物，與《翼》說異。<hr>考證：〔【唐韻】【集韻】【韻會】𠀤府尾切，音筐。〕　謹照府尾切，音筐改音篚。,1、榧讀音：府尾切，音篚，尾韻。釋文：木名。見《集韻》。 　〔按～爲常綠喬木。生山中。高數丈。葉狀如鍼而扁平。色深綠。雌花與雄花各異其株。故有雌本雄本之別。結實如核果。而無果皮。材中建築。種子可食。或榨油。或入藥〕。,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_040,歉,U+6B49,27465,8105_national_standard_core,一级,3155,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰兼欠,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,欠 兼,欠 兼,,,人 丿 木 二 丶,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,欠,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,14,4 3 1 5 1 1 2 2 3 4 3 5 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【辰集下】【欠字部】,【唐韻】【集韻】【韻會】【正韻】𠀤苦簟切，音嗛。【說文】食不滿也。【博雅】少也。【宋書·明帝詔】歲久不登，公私歉敝。【文中子·立命篇】仁生於歉，義生於豐。　又【玉篇】恨不出也。　又【廣韻】苦減切【集韻】口減切，𠀤音槏。又【唐韻】【集韻】【韻會】𠀤口陷切，音䫡。義𠀤同。【博雅】貪也。一曰歉喙。　又【集韻】【韻會】【正韻】𠀤詰念切，音傔。義同。【韓愈·喜侯...,1、歉讀音：苦簟切，音嗛，琰韻。口減切，音槏，豏韻。口陷切，音䫡，陷韻。詰念切，音傔，豔韻。釋文： ❶～食不滿也。見《說文》。《段注》：～、疑當作嗛。謂口銜食不滿也。引伸爲凡未滿之偁。 ❷不足也。《荀子仲尼》：主信愛之。則謹愼而～。 ❸恨不出也。見《玉篇》。 ❹貧也。見《廣雅釋詁》。 ❺少也。見《廣雅釋詁》。 ❻一穀不升曰～。見《廣雅釋天》。 2、慊讀...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_041,氩,U+6C29,27689,8105_national_standard_core,二级,4548,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,右上包,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿹气亚,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,气 亚,气 亚,,,亻 一,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,气,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,10,3 1 1 5 1 2 2 4 3 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,,,,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_042,沽,U+6CBD,27837,8105_national_standard_core,一级,1243,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰氵古,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,氵 古,古,氵,,氵 一 冂 丨,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,氵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,8,4 4 1 1 2 2 5 1,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,HAS_DICTIONARY_CONTEXT,【巳集上】【水字部】,〔古文〕夃【唐韻】古胡切【集韻】【韻會】【正韻】攻乎切，𠀤音孤。水名。【前漢·地理志】沽水出漁陽塞外，東至泉州入海。【水經注】沽河出塞外禦夷鎭西北丹花嶺。　又賣也。【論語】求善賈而沽諸。　又買也，別作酤。【詩·小雅】無酒酤我。　又【廣韻】公戸切【集韻】【韻會】古五切【正韻】公五切，𠀤音古。屠沽，賣酒者。【尸子】屠者割肉知牛之多少，則沽者亦知酒之多少也。...,1、沽讀音：攻乎切，音孤，虞韻。釋文： ❶水名。《說文》：～水出漁陽塞外。東入海。 　〔按～水有二。一卽直隸之白河。源出獨石口之獨石水。經通州天津。合衞河。由直～入海。一卽山東黃縣之大～河。源出招遠縣。經萊陽。合小～河卽治水。又東南入於海〕。 ❷賣也。《論語子罕》：求善賈而～諸。 　〔又〕：衒賣也。見《後漢逸民傳注》。 ❸買也。《論語鄕黨》：～酒市脯不...,NO_WIKI_CONTEXT,CANDIDATE_COMPONENTS_WITH_DICTIONARY_CONTEXT_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
8105_core_control_043,浃,U+6D43,27971,8105_national_standard_core,二级,4335,national_standard_then_core_reference_then_network_cross_reference,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,左右,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,⿰氵夹,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,氵 夹,夹,氵,,氵 一 大 丶,8105_encoding_comparison.standard.components; GF 0014-2009 现代常用字部件及部件名称规范 + yuanliu_chars.json IDS分解,氵,NATIONAL_STANDARD_CANDIDATE_REVIEW_REQUIRED,9,4 4 1 1 4 3 1 3 4,PASS_STANDARD_DERIVED_STROKE_ORDER,6,6,50,0,NO_DICTIONARY_CONTEXT,【巳集上】【水字部】,【唐韻】子協切【集韻】卽協切，𠀤音𠗉。【爾雅·釋言】徹也。【疏】謂潤澤浹洽，相霑徹也。【前漢·禮樂志】教化浹洽。　又周浹，猶周匝也。【荀子·君道篇】先王審禮，以旁皇周浹于天下。　又【左傳·宣九年】浹辰之閒，楚克三都。【註】浹辰，謂自子至亥，周匝十二日也。【楚語】近不過浹日。【註】浹日，謂從甲至癸也。　又通作挾。【周禮·天官】使萬民觀治象，挾日而斂之。　...,1、浃釋文：同浹。《衡方碑》：受任～旬。 2、浹讀音：卽協切，音挾，葉韻。訖洽切，音夾，洽韻。釋文： ❶洽也。見《說文新附》。 ❷徹也。見《爾雅釋言》。 　〔疏〕：謂潤澤～洽相霑徹也。 ❸通也。《淮南原道》：不～於骨髓。 ❹周也。《荀子解蔽》：雖億萬已不足以～萬物之變。 ❺合也。〔文選顏延之詩〕：溫渥～輿隸。 3、浹讀音：作答切，音帀，合韻。卽協切，音...,HAS_WIKI_CONTEXT,CANDIDATE_COMPONENTS_REVIEW_REQUIRED,COMPLETE,FINAL_STRUCTURE_LABEL_NOT_ASSIGNED;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,CNBE 8105 bounded standardizer pilot v2-no-legacy-structure
