8105_full_7254,𬤊,U+2C90A,182538,8105_national_standard_core,三级,7254,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰讠是,V03_AGENT_REFERENCE_REVIEW_REQUIRED,讠 是,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,4 5 2 5 1 1 1 2 1 3 4,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%A4%8A,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰讠是,讠 是,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7255,𫍲,U+2B372,177010,8105_national_standard_core,三级,7255,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰讠叟,V03_AGENT_REFERENCE_REVIEW_REQUIRED,讠 叟,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,4 5 3 2 1 5 1 1 2 5 4,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AB%8D%B2,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰讠叟,讠 叟,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7256,谞,U+8C1E,35870,8105_national_standard_core,,7256,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰讠胥,V03_AGENT_REFERENCE_REVIEW_REQUIRED,讠 胥,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E8%B0%9E,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰讠胥,讠 胥,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7258,弸,U+5F38,24376,8105_national_standard_core,,7258,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰弓朋,V03_AGENT_REFERENCE_REVIEW_REQUIRED,弓 朋,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%BC%B8,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰弓朋,弓 朋,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7259,弶,U+5F36,24374,8105_national_standard_core,,7259,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰弓京,V03_AGENT_REFERENCE_REVIEW_REQUIRED,弓 京,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%BC%B6,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰弓京,弓 京,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7260,𬯎,U+2CBCE,183246,8105_national_standard_core,三级,7260,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰阝贵,V03_AGENT_REFERENCE_REVIEW_REQUIRED,阝 贵,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,5 2 2 5 1 2 1 2 5 3 4,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%AF%8E,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰阝贵,阝 贵,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7261,隃,U+9683,38531,8105_national_standard_core,,7261,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰阝俞,V03_AGENT_REFERENCE_REVIEW_REQUIRED,阝 俞,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E9%9A%83,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰阝俞,阝 俞,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7262,婞,U+5A5E,23134,8105_national_standard_core,,7262,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女幸,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 幸,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%9E,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女幸,女 幸,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7263,娵,U+5A35,23093,8105_national_standard_core,,7263,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女取,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 取,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A8%B5,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女取,女 取,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7264,婼,U+5A7C,23164,8105_national_standard_core,,7264,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女若,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 若,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%BC,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女若,女 若,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7265,媖,U+5A96,23190,8105_national_standard_core,,7265,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女英,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 英,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%AA%96,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女英,女 英,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7266,婳,U+5A73,23155,8105_national_standard_core,,7266,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女画,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 画,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%B3,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女画,女 画,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7267,婍,U+5A4D,23117,8105_national_standard_core,,7267,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女奇,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 奇,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%8D,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女奇,女 奇,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7268,婌,U+5A4C,23116,8105_national_standard_core,,7268,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女叔,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 叔,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%8C,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女叔,女 叔,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7269,婫,U+5A6B,23147,8105_national_standard_core,,7269,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女昆,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 昆,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%AB,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女昆,女 昆,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7270,婤,U+5A64,23140,8105_national_standard_core,,7270,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女周,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 周,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%A4,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女周,女 周,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7271,婘,U+5A58,23128,8105_national_standard_core,,7271,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女卷,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 卷,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%98,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女卷,女 卷,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7272,婠,U+5A60,23136,8105_national_standard_core,,7272,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰女官,V03_AGENT_REFERENCE_REVIEW_REQUIRED,女 官,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%E5%A9%A0,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰女官,女 官,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7273,𬘬,U+2C62C,181804,8105_national_standard_core,三级,7273,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰纟青,V03_AGENT_REFERENCE_REVIEW_REQUIRED,纟 青,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,5 5 1 1 1 2 1 2 5 1 1,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%98%AC,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰纟青,纟 青,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7274,𬘭,U+2C62D,181805,8105_national_standard_core,三级,7274,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰纟林,V03_AGENT_REFERENCE_REVIEW_REQUIRED,纟 林,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,5 5 1 1 2 3 4 1 2 3 4,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%98%AD,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰纟林,纟 林,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
8105_full_7275,𬴂,U+2CD02,183554,8105_national_standard_core,三级,7275,national_standard_then_core_reference_then_network_cross_reference,左右,V03_AGENT_REFERENCE_REVIEW_REQUIRED,⿰马非,V03_AGENT_REFERENCE_REVIEW_REQUIRED,马 非,,RADICAL_STANDARD_SOURCE_CHECK_REQUIRED,11,5 5 1 2 1 1 1 2 1 1 1,REVIEW_REQUIRED,HANZI_DECOMP_V03_GAP_FILLED_REVIEW_REQUIRED,MISSING_STANDARD_STRUCTURE;MISSING_STANDARD_DECOMPOSITION;MISSING_STANDARD_COMPONENTS;MISSING_STANDARD_RADICAL;CNBE32_NOT_PROPOSED;HUMAN_REVIEW_REQUIRED,https://www.zdic.net/hans/%F0%AC%B4%82,,NO_PROPOSED_CNBE32_BEFORE_REVIEW,HUMAN_REVIEW_REQUIRED_BEFORE_SOURCE_MERGE,NO_CNBE_WRITE,NO_DATABASE_REBUILD,UNCHANGED,,,,HUMAN_REVIEW_REQUIRED,NO_CNBE_WRITE,NO_DATABASE_REBUILD,REMAINING_GAP_REVIEW_REQUIRED,TOOL_FILLS_CURRENT_GAP_REVIEW_REQUIRED,左右,⿰马非,马 非,APPLIED_GAP_FILL_REVIEW_REQUIRED,3,AGENT_STRUCTURE_CODE_CANDIDATE_REVIEW_REQUIRED,NO_CNBE32_WRITE
